สะโพกTT,,เนื้อสะโพก,152,140,139,163,145,148,160,,เนื้อสะโพก,150,145,,160,155,155,150
ไหล่TT,,เนื้อไหล่,148,135,133,173,149,148,160,,เนื้อไหล่,147,141,,155,152,153,150
สันนอกTT,,สันนอก,154,141,138,190,159,158,170,,สันนอก,149,140,,165,160,159,150
สันในTT,,สันใน,150,145,141,186,182,196,170,,สันใน,149,145,,170,170,169,150
สันคอTT,,สันคอ,230,222,217,258,245,239,180,,สันคอ,190,170,,212,200,206,170
สามชั้นTT,,สามชั้น,177,167,165,222,225,213,190,,สามชั้น,185,170,,190,185,184,180
ซี่โครงแผ่นTT,,ซี่โครง,142,128,125,189,195,172,160,,ซี่โครง,147,140,,165,160,161,135
คอหมูย่างTT,,คอหมูย่าง,235,180,190,295,295,293,160,,คอหมูย่าง,220,215,,270,270,268,
ไหล่บด,,หมูบด,135,140,145,148,142,166,120,,หมูบด,149,145,,160,156,158,150
ขาหลังเผาแบ่งคากิ,,ขาหมู,86,90,90,89,100,90,89,,ขาหมู,93,85,,100,95,89,90
หัวติดลิ้น,,หัวติดลิ้น,54,50,48,,,,60,,หัวติดลิ้น,52,50,,,,,60
เครื่องในชุด(หมู),,เครื่องในชุด,68,65,65,,,,,,เครื่องในชุด,60,,,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,
ขาหน้าTT,,ขาหน้า,64,62,60,,,89,80,,ขาหน้า,88,,,,,,
ขาหน้าเผาTT,,ขาหน้าเผา,83,65,63,,89,,,,ขาหน้าเผา,90,83,,96,92,87,90
ขาหลังTT,,ขาหลัง,78,75,75,99,,,80,,ขาหลัง,90,,,,,,
ขาหลังเผาTT,,ขาหลังเผา,83,80,79,,,,,,ขาหลังเผา,92,85,,98,94,89,90
มันสันหลังTT,,มันสันหลัง,72,,,,,,,,มันสันหลัง,,,,,,,
มันแข็งTT,,มันแข็ง,68,68,65,,,97,,,มันแข็ง,70,65,,85,85,80,
เศษมันTT,,เศษมัน         ,58,55,55,,,,,,เศษมัน         ,48,,,,,,
หนังสันหลังTT,,หนังสันหลัง,73,73,70,,,,,,หนังสันหลัง,,65,,,,,
หนังสะโพก,,หนังสะโพก,68,73,71,,,,,,หนังสะโพก,,,,,,,
หนังหมูรวมTT,,หนังหมูรวม,59,,,,,,,,หนังหมูรวม,65,,,,,77,80
กระดูกซุปTT,,กระดูกซุป,46,,,65,,66,80,,กระดูกซุป,60,,,74,74,66,70
กระดูกอ่อนTT,,กระดูกอ่อน,154,,,195,,187,,,กระดูกอ่อน,158,150,,,,,160
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,10,,,,,,,,กระดูกข้อ(คาตั๊ง) ,20,15,,32,28,27,30
มันเปลวTT,,มันเปลว,35,30,35,,,,,,มันเปลว,38,30,,,,,30
มันท้องTT,,มันท้อง,40,42,40,,,,,,มันท้อง,40,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,รายการ,UNE (ขอนแก่น),,,,,,,,รายการ,LNE (นครราชสีมา),,,,,,
,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,
,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดบางลำภู,,,ซีพี,เบทาโกร,RMC,Lotus's,Big C,Makro,ตลาดย่าโม
สะโพกTT,,เนื้อสะโพก,153,150,156,155,149,155,180,,เนื้อสะโพก,154,145,145,163,,152,175
ไหล่TT,,เนื้อไหล่,150,140,152,,,154,170,,เนื้อไหล่,148,140,140,,,152,175
สันนอกTT,,สันนอก,157,155,166,175,179,163,190,,สันนอก,157,150,150,186,181,167,190
สันในTT,,สันใน,159,155,157,259,,206,190,,สันใน,159,150,150,190,,194,190
สันคอTT,,สันคอ,210,210,218,242,236,224,190,,สันคอ,209,205,205,258,,237,200
สามชั้นTT,,สามชั้น,172,175,186,222,225,179,190,,สามชั้น,170,170,170,222,228,210,200
ซี่โครงแผ่นTT,,ซี่โครง,150,135,160,170,169,166,180,,ซี่โครง,150,140,140,179,159,163,160
คอหมูย่างTT,,คอหมูย่าง,220,250,196,335,,283,,,คอหมูย่าง,218,200,200,289,,276,280
ไหล่บด,,หมูบด,151,145,135,145,138,160,180,,หมูบด,150,140,140,160,159,160,175
ขาหลังเผาแบ่งคากิ,,ขาหมู,78,,88,97,109,,90,,ขาหมู,75,,,,,-,90
หัวติดลิ้น,,หัวติดลิ้น,60,55,58,,,,50,,หัวติดลิ้น,59,55,50,,,-,
เครื่องในชุด(หมู),,เครื่องในชุด,72,,,,,,120,,เครื่องในชุด,74,,,,,-,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,-,
ขาหน้าTT,,ขาหน้า,65,,66,,,,90,,ขาหน้า,65,65,65,,,-,
ขาหน้าเผาTT,,ขาหน้าเผา,68,65,76,,,91,90,,ขาหน้าเผา,67,,,,89,64,
ขาหลังTT,,ขาหลัง,73,,70,,,,90,,ขาหลัง,71,75,75,,,,
ขาหลังเผาTT,,ขาหลังเผา,76,80,81,,,93,90,,ขาหลังเผา,75,,,,,70,
มันสันหลังTT,,มันสันหลัง,72,70,,,,,70,,มันสันหลัง,71,,,,,,
มันแข็งTT,,มันแข็ง,70,,75,,,78,70,,มันแข็ง,70,70,,,,85,
เศษมันTT,,เศษมัน         ,59,,60,,,,,,เศษมัน         ,61,50,,,,,
หนังสันหลังTT,,หนังสันหลัง,71,78,82,,,,,,หนังสันหลัง,72,,,,,,
หนังสะโพก,,หนังสะโพก,67,70,,,,,,,หนังสะโพก,79,,,,,,
หนังหมูรวมTT,,หนังหมูรวม,67,,57,,,,60,,หนังหมูรวม,67,58,,,,80,
กระดูกซุปTT,,กระดูกซุป,49,65,58,99,,66,70,,กระดูกซุป,50,50,,65,,61,
กระดูกอ่อนTT,,กระดูกอ่อน,151,155,152,220,,158,180,,กระดูกอ่อน,152,150,140,,,,
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,18,20,,,,35,15,,กระดูกข้อ(คาตั๊ง) ,19,,,,,,
มันเปลวTT,,มันเปลว,42,,48,,,,30,,มันเปลว,42,40,37,,,,
มันท้องTT,,มันท้อง,49,,,,,,30,,มันท้อง,49,40,37,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,รายการ,UNO (เชียงใหม่),,,,,,,,รายการ,LNO (พิษณุโลก),,,,,,
,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,
,,,ซีพี,เบทาโกร,,Lotus's,Big C,Makro,ตลาดเมืองใหม่,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดสดร่วมใจ1
สะโพกTT,,เนื้อสะโพก,147,145,,148(P)/155,146,155,165,,เนื้อสะโพก,152,145,156,155,,153,170
ไหล่TT,,เนื้อไหล่,144,140,,148(P)/155,146,154,165,,เนื้อไหล่,148,137,152,,145,155,165
สันนอกTT,,สันนอก,147,145,,172(P)/178,173,166,175,,สันนอก,154,147,166,182,175,163,180
สันในTT,,สันใน,149,145,,246(P)/259,,210,175,,สันใน,151,170,158,259,224,195,180
สันคอTT,,สันคอ,211,195,,230(P)/242,236,231,200,,สันคอ,230,210,216,242,229,229,190
สามชั้นTT,,สามชั้น,175,180,,211(P)/222,245,212,210,,สามชั้น,181,174,186,222,228,204,190
ซี่โครงแผ่นTT,,ซี่โครง,140,132,,,167,163,170,,ซี่โครง,141,135,159,175,159,156,150
คอหมูย่างTT,,คอหมูย่าง,,,,,,,,,คอหมูย่าง,241,,244,335,,273,200
ไหล่บด,,หมูบด,136,,,138(P)/145,146,166,165,,หมูบด,148,140,150,145,153,149,150
ขาหลังเผาแบ่งคากิ,,ขาหมู,85,77,,95(P)/100,79,105,,,ขาหมู,90,85,88,97,89,102,100
หัวติดลิ้น,,หัวติดลิ้น,55,56,,,,,100,,หัวติดลิ้น,57,50,56,,,,60
เครื่องในชุด(หมู),,เครื่องในชุด,72,72,,,,,,,เครื่องในชุด,72,,74,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,70,100
ขาหน้าTT,,ขาหน้า,71,75,,,,,,,ขาหน้า,67,,63,,,,
ขาหน้าเผาTT,,ขาหน้าเผา,74,77,,,,,,,ขาหน้าเผา,70,63,75,,,89,95
ขาหลังTT,,ขาหลัง,83,75,,,,105,,,ขาหลัง,82,,69,,,,
ขาหลังเผาTT,,ขาหลังเผา,85,77,,95(P)/100,79,,,,ขาหลังเผา,85,73,81,,,99,100
มันสันหลังTT,,มันสันหลัง,,,,,,,,,มันสันหลัง,78,,68,,,86,
มันแข็งTT,,มันแข็ง,66,80,,,,90,,,มันแข็ง,78,60,74,99,,91,80
เศษมันTT,,เศษมัน         ,57,,,,,,,,เศษมัน         ,60,50,61,,,,
หนังสันหลังTT,,หนังสันหลัง,76,75,,,,,,,หนังสันหลัง,74,,68,,,82,
หนังสะโพก,,หนังสะโพก,69,70,,,,,,,หนังสะโพก,68,,58,,,,70
หนังหมูรวมTT,,หนังหมูรวม,,75,,,,,,,หนังหมูรวม,60,50,56,,,75,65
กระดูกซุปTT,,กระดูกซุป,65,70,,82,79,82,,,กระดูกซุป,50,53,58,99,,65,65
กระดูกอ่อนTT,,กระดูกอ่อน,167,160,,,,,,,กระดูกอ่อน,167,,149,,,,180
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,26,28,,,,47,,,กระดูกข้อ(คาตั๊ง) ,13,,7,,,39,25
มันเปลวTT,,มันเปลว,44,37,,,,,,,มันเปลว,41,,39,,,,40
มันท้องTT,,มันท้อง,,,,,,,,,มันท้อง,48,,,,,,45
,,หมายเหตุ : Lotus's (P) ซื้อ 3 กก.ขึ้นไป ,,,,,,,,,,,,,,,,
