สันนอกTT,,สันนอก,178,180,,203(P)/213,213,179,185,,สันนอก,176,175,184,203(P)/213,213,189,200
สันในTT,,สันใน,179,185,,252(P)/265,,234,185,,สันใน,181,175,176,252(P)/265,249,227,200
สันคอTT,,สันคอ,212,220,,,270,235,210,,สันคอ,210,232,234,270,270,245,210
สามชั้นTT,,สามชั้น,194,200,,243(P)/255,255,230,220,,สามชั้น,193,195,200,243(P)/255,255,227,210
ซี่โครงแผ่นTT,,ซี่โครง,173,170,,252(P)/265,189,,180,,ซี่โครง,173,155,171,178(P)/187,189,178,170
คอหมูย่างTT,,คอหมูย่าง,,,,,,,,,คอหมูย่าง,267,,264,345(P)/365,,294,230
ไหล่บด,,หมูบด,167,170,,186(P)/195,195,,175,,หมูบด,168,160,166,186(P)/195,186,187,170
ขาหลังเผาแบ่งคากิ,,ขาหมู,108,107,,,113,112,,,ขาหมู,108,,110,108(P)/113,113,115,110
หัวติดลิ้น,,หัวติดลิ้น,74,77,,,,,100,,หัวติดลิ้น,70,65,64,,,,80
เครื่องในชุด(หมู),,เครื่องในชุด,85,80,,,,,,,เครื่องในชุด,85,,80,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,80,120
ขาหน้าTT,,ขาหน้า,98,94,,,,114,,,ขาหน้า,90,78,85,,,,95
ขาหน้าเผาTT,,ขาหน้าเผา,101,99,,,,,,,ขาหน้าเผา,93,,97,,,108,100
ขาหลังTT,,ขาหลัง,105,102,,,,112,,,ขาหลัง,100,78,91,,,,105
ขาหลังเผาTT,,ขาหลังเผา,108,107,,,113,,,,ขาหลังเผา,103,,103,,,112,110
มันสันหลังTT,,มันสันหลัง,,,,,,,,,มันสันหลัง,86,,,,,,
มันแข็งTT,,มันแข็ง,85,,,,,,,,มันแข็ง,86,86,88,99,,94,90
เศษมันTT,,เศษมัน         ,57,,,,,,,,เศษมัน         ,67,81,77,,,,
หนังสันหลังTT,,หนังสันหลัง,81,84,,,,,,,หนังสันหลัง,81,,76,,,84,
หนังสะโพก,,หนังสะโพก,76,78,,,,89,,,หนังสะโพก,75,,64,,,,80
หนังหมูรวมTT,,หนังหมูรวม,,75,76,,,,,,หนังหมูรวม,72,,66,,,75,70
กระดูกซุปTT,,กระดูกซุป,78,80,,,87,82,,,กระดูกซุป,66,66,74,99,87,74,75
กระดูกอ่อนTT,,กระดูกอ่อน,171,180,,,,,,,กระดูกอ่อน,170,,161,,,177,200
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,35,35,,,,47,,,กระดูกข้อ(คาตั๊ง) ,22,,13,,,41,25
มันเปลวTT,,มันเปลว,56,45,,,,,,,มันเปลว,56,,57,,,,50
มันท้องTT,,มันท้อง,,,,,,,,,มันท้อง,56,,,,,,55
,,หมายเหตุ : Lotus's (P) ซื้อ 3 กก.ขึ้นไป ,,,,,,,,,หมายเหตุ : Lotus's (P) ซื้อ 3 กก.ขึ้นไป ,,,,,,,
