ไหล่บด,,หมูบด,158,160,127,179,179,177,220,,หมูบด,158,159,158,179,167,183,180
ขาหลังเผาแบ่งคากิ,,ขาหมู,98,,,110,109,,100,,ขาหมู,,,,89,100,,90
หัวติดลิ้น,,หัวติดลิ้น,68,70,65,,,62,70,,หัวติดลิ้น,67,65,60,,,,60
เครื่องในชุด(หมู),,เครื่องในชุด,78,,,,,,120,,เครื่องในชุด,77,,,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,
ขาหน้าTT,,ขาหน้า,78,,77,,,,95,,ขาหน้า,77,77,70,,,,90
ขาหน้าเผาTT,,ขาหน้าเผา,81,70,87,,,95,95,,ขาหน้าเผา,,,,77,,99,
ขาหลังTT,,ขาหลัง,93,,85,,,,100,,ขาหลัง,90,90,80,,,,95
ขาหลังเผาTT,,ขาหลังเผา,96,85,95,,,97,100,,ขาหลังเผา,,,,75,,107,
มันสันหลังTT,,มันสันหลัง,79,75,,,,,80,,มันสันหลัง,63,,,93,,,
มันแข็งTT,,มันแข็ง,79,,75,,,79,80,,มันแข็ง,75,80,70,93,,81,
เศษมันTT,,เศษมัน         ,71,,77,,,,,,เศษมัน         ,,,,,,,
หนังสันหลังTT,,หนังสันหลัง,77,,87,,,,,,หนังสันหลัง,,,,,,,
หนังสะโพก,,หนังสะโพก,,78,67,,,,,,หนังสะโพก,,,,,,,
หนังหมูรวมTT,,หนังหมูรวม,76,70,,,,79,70,,หนังหมูรวม,,,,,,,
กระดูกซุปTT,,กระดูกซุป,57,70,69,105,,66,70,,กระดูกซุป,57,70,60,51,,66,80
กระดูกอ่อนTT,,กระดูกอ่อน,169,160,,196,,158,180,,กระดูกอ่อน,,157,150,,,,
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,23,20,18,,,35,15,,กระดูกข้อ(คาตั๊ง) ,21,,18,49,,29,
มันเปลวTT,,มันเปลว,52,,57,,,,30,,มันเปลว,51,60,45,,,,
มันท้องTT,,มันท้อง,58,,,,,,30,,มันท้อง,56,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,รายการ,UNO (เชียงใหม่),,,,,,,,รายการ,LNO (พิษณุโลก),,,,,,
,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,
,,,ซีพี,เบทาโกร,,Lotus's,Big C,Makro,ตลาดเมืองใหม่,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดสดร่วมใจ1
สะโพกTT,,เนื้อสะโพก,165,160,,160(P)/169,158,165,175,,เนื้อสะโพก,170,157,164,162(P)/170,,169,170
ไหล่TT,,เนื้อไหล่,162,157,,160(P)/169,158,163,175,,เนื้อไหล่,166,149,160,,169,168,165
สันนอกTT,,สันนอก,167,165,,181(P)/190,195,170,185,,สันนอก,176,158,174,178(P)/187,189,181,180
สันในTT,,สันใน,168,170,,252(P)/265,,220,185,,สันใน,179,172,166,252(P)/265,229,219,180
สันคอTT,,สันคอ,231,205,,230(P)/242,250,239,210,,สันคอ,233,212,224,242(P)/254,250,242,190
สามชั้นTT,,สามชั้น,191,190,,233(P)/245,245,216,220,,สามชั้น,197,176,194,233(P)/245,245,211,190
ซี่โครงแผ่นTT,,ซี่โครง,155,140,,161(P)/169,168,163,180,,ซี่โครง,165,144,167,183,185,177,150
คอหมูย่างTT,,คอหมูย่าง,,,,,,,,,คอหมูย่าง,265,,252,328(P)/345,,290,200
ไหล่บด,,หมูบด,152,,,170(P)/179,159,179,175,,หมูบด,166,142,158,171(P)/179,179,182,150
ขาหลังเผาแบ่งคากิ,,ขาหมู,92,85,,103(P)/108,108,105,,,ขาหมู,100,90,96,95(P)/99,99,113,100
หัวติดลิ้น,,หัวติดลิ้น,64,65,,,,,100,,หัวติดลิ้น,66,57,64,,,,70
เครื่องในชุด(หมู),,เครื่องในชุด,81,116,,,,,,,เครื่องในชุด,82,,82,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,70,100
ขาหน้าTT,,ขาหน้า,78,,,,,,,,ขาหน้า,79,75,71,,,,
ขาหน้าเผาTT,,ขาหน้าเผา,81,85,,,,,,,ขาหน้าเผา,82,,83,,,104,100
ขาหลังTT,,ขาหลัง,89,,,,,105,,,ขาหลัง,93,75,77,,,,
ขาหลังเผาTT,,ขาหลังเผา,92,85,,103(P)/108,108,,,,ขาหลังเผา,96,,89,,,110,100
มันสันหลังTT,,มันสันหลัง,,,,,,,,,มันสันหลัง,84,,,,,91,
มันแข็งTT,,มันแข็ง,89,85,,,,90,,,มันแข็ง,84,72,82,99,,91,85
เศษมันTT,,เศษมัน         ,57,,,,,,,,เศษมัน         ,65,55,69,,,,
หนังสันหลังTT,,หนังสันหลัง,83,,,,,,,,หนังสันหลัง,79,,76,,,84,
หนังสะโพก,,หนังสะโพก,74,75,,,,,,,หนังสะโพก,73,,62,,,,70
หนังหมูรวมTT,,หนังหมูรวม,,75,76,,,,,,หนังหมูรวม,70,55,64,,,,65
กระดูกซุปTT,,กระดูกซุป,66,70,,100(P)/105,,82,,,กระดูกซุป,58,57,66,99,,70,65
กระดูกอ่อนTT,,กระดูกอ่อน,168,165,,209(P)/220,,,,,กระดูกอ่อน,169,,157,,,,180
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,29,30,,,,47,,,กระดูกข้อ(คาตั๊ง) ,13,,11,,,41,25
มันเปลวTT,,มันเปลว,43,45,,,,,,,มันเปลว,45,42,47,,,,45
มันท้องTT,,มันท้อง,,,,,,,,,มันท้อง,52,50,,,,,50
,,หมายเหตุ : Lotus's (P) ซื้อ 3 กก.ขึ้นไป ,,,,,,,,,หมายเหตุ : Lotus's (P) ซื้อ 3 กก.ขึ้นไป ,,,,,,,
